Song,Artist,Spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Wonderful Christmastime,The Shins,0NslHuacjxQYfUTOW3HCIV,0.67,0.403,0.0,-10.623,1.0,0.031,0.753,0.0903,0.0858,0.622,129.984,audio_features,0NslHuacjxQYfUTOW3HCIV,spotify:track:0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/tracks/0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/audio-analysis/0NslHuacjxQYfUTOW3HCIV,230867.0,4.0
Five Little Ducks,Super Simple Songs,6T15qWkGDGlE9vTkvoT4oZ,0.956,0.34,6.0,-10.195,0.0,0.0487,0.0614,0.0,0.0596,0.593,116.006,audio_features,6T15qWkGDGlE9vTkvoT4oZ,spotify:track:6T15qWkGDGlE9vTkvoT4oZ,https://api.spotify.com/v1/tracks/6T15qWkGDGlE9vTkvoT4oZ,https://api.spotify.com/v1/audio-analysis/6T15qWkGDGlE9vTkvoT4oZ,152224.0,4.0
Aaya Na Tu,Arjun Kanungo;Momina Mustehsan,3T0oPETOdddxJ2xTt2qJe4,0.665,0.539,11.0,-7.213,0.0,0.0474,0.825,5.85e-06,0.121,0.368,110.101,audio_features,3T0oPETOdddxJ2xTt2qJe4,spotify:track:3T0oPETOdddxJ2xTt2qJe4,https://api.spotify.com/v1/tracks/3T0oPETOdddxJ2xTt2qJe4,https://api.spotify.com/v1/audio-analysis/3T0oPETOdddxJ2xTt2qJe4,210000.0,4.0
(......老頑固博士)(feat. Dr. Jean-Loup Ringot),吳青峰;Dr. Jean-Loup Ringot,6No37VaxVh6HHEozjauEbk,0.676,0.434,4.0,-5.719,0.0,0.0391,0.566,0.000123,0.0526,0.567,140.094,audio_features,6No37VaxVh6HHEozjauEbk,spotify:track:6No37VaxVh6HHEozjauEbk,https://api.spotify.com/v1/tracks/6No37VaxVh6HHEozjauEbk,https://api.spotify.com/v1/audio-analysis/6No37VaxVh6HHEozjauEbk,143929.0,4.0
Letter J Song,Have Fun Teaching,5WlUYeK2PvjdcdN8S9XOIl,0.907,0.622,9.0,-6.348,0.0,0.0736,0.0278,2.92e-06,0.0672,0.924,119.962,audio_features,5WlUYeK2PvjdcdN8S9XOIl,spotify:track:5WlUYeK2PvjdcdN8S9XOIl,https://api.spotify.com/v1/tracks/5WlUYeK2PvjdcdN8S9XOIl,https://api.spotify.com/v1/audio-analysis/5WlUYeK2PvjdcdN8S9XOIl,228613.0,4.0
Stir Me Up,Hadise,79mxN61Rhw4zAuvWLehld3,0.681,0.809,6.0,-5.285,1.0,0.35,0.0677,1.44e-05,0.114,0.449,210.095,audio_features,79mxN61Rhw4zAuvWLehld3,spotify:track:79mxN61Rhw4zAuvWLehld3,https://api.spotify.com/v1/tracks/79mxN61Rhw4zAuvWLehld3,https://api.spotify.com/v1/audio-analysis/79mxN61Rhw4zAuvWLehld3,208376.0,4.0
Jesus And Wranglers,Riley Green,0vgoslYFyEhs1qKMLJWg9Y,0.579,0.754,4.0,-5.249,1.0,0.0261,0.00805,0.0,0.0803,0.734,124.036,audio_features,0vgoslYFyEhs1qKMLJWg9Y,spotify:track:0vgoslYFyEhs1qKMLJWg9Y,https://api.spotify.com/v1/tracks/0vgoslYFyEhs1qKMLJWg9Y,https://api.spotify.com/v1/audio-analysis/0vgoslYFyEhs1qKMLJWg9Y,183560.0,4.0
Tardigrade's,Omar S,78VQyaEwGMosnvqty7LYJi,0.415,0.552,0.0,-16.271,1.0,0.0417,0.968,0.835,0.18,0.103,88.506,audio_features,78VQyaEwGMosnvqty7LYJi,spotify:track:78VQyaEwGMosnvqty7LYJi,https://api.spotify.com/v1/tracks/78VQyaEwGMosnvqty7LYJi,https://api.spotify.com/v1/audio-analysis/78VQyaEwGMosnvqty7LYJi,87640.0,4.0
War Of Hearts,Ruelle,1shhYu6UJfOoTFRzgLJ9Ft,0.477,0.321,0.0,-8.407,0.0,0.0282,0.813,0.0,0.347,0.374,78.527,audio_features,1shhYu6UJfOoTFRzgLJ9Ft,spotify:track:1shhYu6UJfOoTFRzgLJ9Ft,https://api.spotify.com/v1/tracks/1shhYu6UJfOoTFRzgLJ9Ft,https://api.spotify.com/v1/audio-analysis/1shhYu6UJfOoTFRzgLJ9Ft,174453.0,4.0
Imaye Imaye,G. V. Prakash;Shakthisree Gopalan,7hMKAmUlUUYa5qEiHWK4bk,0.589,0.424,4.0,-12.006,0.0,0.0359,0.844,0.00381,0.169,0.561,119.823,audio_features,7hMKAmUlUUYa5qEiHWK4bk,spotify:track:7hMKAmUlUUYa5qEiHWK4bk,https://api.spotify.com/v1/tracks/7hMKAmUlUUYa5qEiHWK4bk,https://api.spotify.com/v1/audio-analysis/7hMKAmUlUUYa5qEiHWK4bk,396467.0,4.0
Fala pro Papai,Washington Brasileiro,50cqdAwLjPgMPoVly0hzlz,0.768,0.893,1.0,-3.979,1.0,0.0426,0.358,0.0,0.254,0.927,133.058,audio_features,50cqdAwLjPgMPoVly0hzlz,spotify:track:50cqdAwLjPgMPoVly0hzlz,https://api.spotify.com/v1/tracks/50cqdAwLjPgMPoVly0hzlz,https://api.spotify.com/v1/audio-analysis/50cqdAwLjPgMPoVly0hzlz,162132.0,4.0
Sheesha,Karan Aujla,5uHy68Q7ZWe8Qq9k7EAprS,0.708,0.672,6.0,-7.493,0.0,0.0582,0.322,0.0,0.135,0.399,93.886,audio_features,5uHy68Q7ZWe8Qq9k7EAprS,spotify:track:5uHy68Q7ZWe8Qq9k7EAprS,https://api.spotify.com/v1/tracks/5uHy68Q7ZWe8Qq9k7EAprS,https://api.spotify.com/v1/audio-analysis/5uHy68Q7ZWe8Qq9k7EAprS,160851.0,4.0
Blood Red Moon,The Hives,6LOBCrIpUtcw54KXHWCY70,0.579,0.642,9.0,-8.01,0.0,0.0302,0.58,0.000191,0.155,0.428,126.341,audio_features,6LOBCrIpUtcw54KXHWCY70,spotify:track:6LOBCrIpUtcw54KXHWCY70,https://api.spotify.com/v1/tracks/6LOBCrIpUtcw54KXHWCY70,https://api.spotify.com/v1/audio-analysis/6LOBCrIpUtcw54KXHWCY70,271547.0,4.0
Cuando Duerma la Ciudad,Hermetica,6xB180dd0R1L54apgTLLGD,0.444,0.465,11.0,-13.632,0.0,0.026,0.000152,0.0349,0.0633,0.28,80.802,audio_features,6xB180dd0R1L54apgTLLGD,spotify:track:6xB180dd0R1L54apgTLLGD,https://api.spotify.com/v1/tracks/6xB180dd0R1L54apgTLLGD,https://api.spotify.com/v1/audio-analysis/6xB180dd0R1L54apgTLLGD,288733.0,4.0
Me Gusta,Andy Montañez,2NhPukGr9bpCJbIzKo6SR2,0.569,0.66,5.0,-11.236,0.0,0.0379,0.714,0.000208,0.0824,0.939,91.23,audio_features,2NhPukGr9bpCJbIzKo6SR2,spotify:track:2NhPukGr9bpCJbIzKo6SR2,https://api.spotify.com/v1/tracks/2NhPukGr9bpCJbIzKo6SR2,https://api.spotify.com/v1/audio-analysis/2NhPukGr9bpCJbIzKo6SR2,365227.0,4.0
We All Move Together - Kevin Saunderson x Latroit Extended Remix,Inner City;Idris Elba;Kevin Saunderson;Latroit,2REuKIENtXdluRdxVFYG17,0.736,0.852,11.0,-5.352,0.0,0.0563,9.25e-05,0.603,0.671,0.657,126.025,audio_features,2REuKIENtXdluRdxVFYG17,spotify:track:2REuKIENtXdluRdxVFYG17,https://api.spotify.com/v1/tracks/2REuKIENtXdluRdxVFYG17,https://api.spotify.com/v1/audio-analysis/2REuKIENtXdluRdxVFYG17,200000.0,4.0
Baby Girl I Am Alone,Jah Vinci,2LmlWcZYUEmpGXExVMez4c,0.595,0.62,0.0,-6.697,1.0,0.0723,0.178,0.0,0.348,0.295,139.814,audio_features,2LmlWcZYUEmpGXExVMez4c,spotify:track:2LmlWcZYUEmpGXExVMez4c,https://api.spotify.com/v1/tracks/2LmlWcZYUEmpGXExVMez4c,https://api.spotify.com/v1/audio-analysis/2LmlWcZYUEmpGXExVMez4c,212373.0,4.0
Follow Me,Hardwell;Jason Derulo,1q018mnoUDp5BsOkijkcMr,0.51,0.786,6.0,-2.884,1.0,0.0468,0.0114,0.0,0.0731,0.393,128.065,audio_features,1q018mnoUDp5BsOkijkcMr,spotify:track:1q018mnoUDp5BsOkijkcMr,https://api.spotify.com/v1/tracks/1q018mnoUDp5BsOkijkcMr,https://api.spotify.com/v1/audio-analysis/1q018mnoUDp5BsOkijkcMr,200028.0,4.0
堤岸,黃敏華,1Q5d3X55pI7nBXYAdZ0g8Z,0.549,0.478,0.0,-6.186,1.0,0.0276,0.783,0.0,0.255,0.341,125.917,audio_features,1Q5d3X55pI7nBXYAdZ0g8Z,spotify:track:1Q5d3X55pI7nBXYAdZ0g8Z,https://api.spotify.com/v1/tracks/1Q5d3X55pI7nBXYAdZ0g8Z,https://api.spotify.com/v1/audio-analysis/1Q5d3X55pI7nBXYAdZ0g8Z,218733.0,4.0
"Minuet in D, K.94 (Orch. Erik Smith)",Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,1lhUMtxhaorTDRB7Dof4Uu,0.439,0.0592,2.0,-21.971,1.0,0.0436,0.864,0.0588,0.41,0.337,117.939,audio_features,1lhUMtxhaorTDRB7Dof4Uu,spotify:track:1lhUMtxhaorTDRB7Dof4Uu,https://api.spotify.com/v1/tracks/1lhUMtxhaorTDRB7Dof4Uu,https://api.spotify.com/v1/audio-analysis/1lhUMtxhaorTDRB7Dof4Uu,79000.0,3.0
Off The Ground,Sub Focus,5UvLQncwvEGiRLn0xEZw45,0.582,0.791,0.0,-3.643,0.0,0.0427,0.0296,0.105,0.118,0.0422,174.01,audio_features,5UvLQncwvEGiRLn0xEZw45,spotify:track:5UvLQncwvEGiRLn0xEZw45,https://api.spotify.com/v1/tracks/5UvLQncwvEGiRLn0xEZw45,https://api.spotify.com/v1/audio-analysis/5UvLQncwvEGiRLn0xEZw45,242750.0,4.0
Will We Remain? - Spencer Brown Remix,Ilan Bluestone;Maor Levi;EL Waves;Spencer Brown,2JtLVLcBKBoMoM3C8OMtu4,0.789,0.701,6.0,-6.582,0.0,0.035,0.00202,0.418,0.117,0.326,126.005,audio_features,2JtLVLcBKBoMoM3C8OMtu4,spotify:track:2JtLVLcBKBoMoM3C8OMtu4,https://api.spotify.com/v1/tracks/2JtLVLcBKBoMoM3C8OMtu4,https://api.spotify.com/v1/audio-analysis/2JtLVLcBKBoMoM3C8OMtu4,365714.0,4.0
West Side Story: XIII. Scherzo,Leonard Bernstein,7ocQmTOY7XTSo9sFmpXdtc,0.382,0.0488,5.0,-23.678,1.0,0.0404,0.764,0.175,0.331,0.255,149.915,audio_features,7ocQmTOY7XTSo9sFmpXdtc,spotify:track:7ocQmTOY7XTSo9sFmpXdtc,https://api.spotify.com/v1/tracks/7ocQmTOY7XTSo9sFmpXdtc,https://api.spotify.com/v1/audio-analysis/7ocQmTOY7XTSo9sFmpXdtc,134947.0,4.0
Octopus's Garden - Remastered 2009,The Beatles,5QZ7FgSNZ3FzpObGPS8bUl,0.659,0.364,0.0,-12.638,1.0,0.46,0.611,1.55e-06,0.0886,0.905,162.643,audio_features,5QZ7FgSNZ3FzpObGPS8bUl,spotify:track:5QZ7FgSNZ3FzpObGPS8bUl,https://api.spotify.com/v1/tracks/5QZ7FgSNZ3FzpObGPS8bUl,https://api.spotify.com/v1/audio-analysis/5QZ7FgSNZ3FzpObGPS8bUl,96040.0,4.0
Sylvia: Act I: Les chasseresses (Fanfare),Léo Delibes;Razumovsky Symphony Orchestra;Andrew Mogrelia,0kDnxx7H1yiFtyel6Mvczh,0.354,0.131,3.0,-21.506,1.0,0.0337,0.951,0.631,0.178,0.346,83.17,audio_features,0kDnxx7H1yiFtyel6Mvczh,spotify:track:0kDnxx7H1yiFtyel6Mvczh,https://api.spotify.com/v1/tracks/0kDnxx7H1yiFtyel6Mvczh,https://api.spotify.com/v1/audio-analysis/0kDnxx7H1yiFtyel6Mvczh,193160.0,4.0
No Me Conoce - Remix,Jhayco;J Balvin;Bad Bunny,2beS6dD5rovBxSA1zYoSHR,0.804,0.787,10.0,-3.824,0.0,0.0746,0.14,0.0,0.0927,0.562,91.974,audio_features,2beS6dD5rovBxSA1zYoSHR,spotify:track:2beS6dD5rovBxSA1zYoSHR,https://api.spotify.com/v1/tracks/2beS6dD5rovBxSA1zYoSHR,https://api.spotify.com/v1/audio-analysis/2beS6dD5rovBxSA1zYoSHR,309120.0,4.0
Settin' The Woods On Fire,Hank Williams;Drifting Cowboys,1bqDQwBFPvykl6OiIHTVis,0.757,0.3,0.0,-9.017,1.0,0.0434,0.836,1.73e-06,0.0649,0.961,161.295,audio_features,1bqDQwBFPvykl6OiIHTVis,spotify:track:1bqDQwBFPvykl6OiIHTVis,https://api.spotify.com/v1/tracks/1bqDQwBFPvykl6OiIHTVis,https://api.spotify.com/v1/audio-analysis/1bqDQwBFPvykl6OiIHTVis,158267.0,4.0
Stuck On You,Lionel Richie;Darius Rucker,0ROwoz82DIW4tOzkxYnSjf,0.522,0.346,5.0,-15.462,1.0,0.0297,0.258,0.0,0.114,0.27,131.692,audio_features,0ROwoz82DIW4tOzkxYnSjf,spotify:track:0ROwoz82DIW4tOzkxYnSjf,https://api.spotify.com/v1/tracks/0ROwoz82DIW4tOzkxYnSjf,https://api.spotify.com/v1/audio-analysis/0ROwoz82DIW4tOzkxYnSjf,195133.0,4.0
Båda sidor nu,Håkan Hellström,6csdXyZPhAgM6Z4gjrRS6C,0.401,0.342,8.0,-10.614,1.0,0.0295,0.841,0.00589,0.121,0.123,103.816,audio_features,6csdXyZPhAgM6Z4gjrRS6C,spotify:track:6csdXyZPhAgM6Z4gjrRS6C,https://api.spotify.com/v1/tracks/6csdXyZPhAgM6Z4gjrRS6C,https://api.spotify.com/v1/audio-analysis/6csdXyZPhAgM6Z4gjrRS6C,342594.0,4.0
Eyes On Me,Faye Wong,4x9retP0JqKa35zZZhNhNS,0.545,0.316,6.0,-9.449,0.0,0.0314,0.614,5.85e-06,0.0896,0.0978,132.882,audio_features,4x9retP0JqKa35zZZhNhNS,spotify:track:4x9retP0JqKa35zZZhNhNS,https://api.spotify.com/v1/tracks/4x9retP0JqKa35zZZhNhNS,https://api.spotify.com/v1/audio-analysis/4x9retP0JqKa35zZZhNhNS,265384.0,4.0
Voila!,Stuart Duncan;Edgar Meyer;Chris Thile;Yo-Yo Ma,3R5elu6fCaN3qmBU0Nptkh,0.56,0.254,5.0,-14.142,1.0,0.0384,0.892,0.729,0.0841,0.635,104.964,audio_features,3R5elu6fCaN3qmBU0Nptkh,spotify:track:3R5elu6fCaN3qmBU0Nptkh,https://api.spotify.com/v1/tracks/3R5elu6fCaN3qmBU0Nptkh,https://api.spotify.com/v1/audio-analysis/3R5elu6fCaN3qmBU0Nptkh,191840.0,3.0
Pódio,Dilsinho;Jorge & Mateus,2TeGzpnq0bz7a8DzOiINnd,0.679,0.674,10.0,-7.25,1.0,0.074,0.824,0.0,0.357,0.947,155.916,audio_features,2TeGzpnq0bz7a8DzOiINnd,spotify:track:2TeGzpnq0bz7a8DzOiINnd,https://api.spotify.com/v1/tracks/2TeGzpnq0bz7a8DzOiINnd,https://api.spotify.com/v1/audio-analysis/2TeGzpnq0bz7a8DzOiINnd,182477.0,4.0
More Than You Know,Axwell /\ Ingrosso,6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,5.0,-4.973,0.0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000.0,4.0
Kali Kali Zulfon Ke Phande Na,Nusrat Fateh Ali Khan,0jNeMG2dN001bojPwIJNms,0.605,0.62,8.0,-7.392,1.0,0.0442,0.00132,6.86e-05,0.087,0.237,88.008,audio_features,0jNeMG2dN001bojPwIJNms,spotify:track:0jNeMG2dN001bojPwIJNms,https://api.spotify.com/v1/tracks/0jNeMG2dN001bojPwIJNms,https://api.spotify.com/v1/audio-analysis/0jNeMG2dN001bojPwIJNms,888790.0,4.0
N - Ao Vivo,Nando Reis,2WtxtHdiYYf6ym9SR2y0pr,0.73,0.604,0.0,-11.164,1.0,0.0444,0.00892,0.891,0.111,0.27,116.01,audio_features,2WtxtHdiYYf6ym9SR2y0pr,spotify:track:2WtxtHdiYYf6ym9SR2y0pr,https://api.spotify.com/v1/tracks/2WtxtHdiYYf6ym9SR2y0pr,https://api.spotify.com/v1/audio-analysis/2WtxtHdiYYf6ym9SR2y0pr,411724.0,4.0
Bed Pan Man,Tim Wilson,0eal3cEeHVC9UqEaW6OoIc,0.506,0.948,9.0,-5.427,1.0,0.478,0.652,2.31e-06,0.97,0.965,98.837,audio_features,0eal3cEeHVC9UqEaW6OoIc,spotify:track:0eal3cEeHVC9UqEaW6OoIc,https://api.spotify.com/v1/tracks/0eal3cEeHVC9UqEaW6OoIc,https://api.spotify.com/v1/audio-analysis/0eal3cEeHVC9UqEaW6OoIc,53360.0,4.0
"Casey Jones - Live in Veneta, Oregon 8/27/72",Grateful Dead,7LbfuQVct78YoghmoPtsQ8,0.671,0.405,0.0,-10.052,1.0,0.0392,0.385,0.0,0.132,0.828,99.678,audio_features,7LbfuQVct78YoghmoPtsQ8,spotify:track:7LbfuQVct78YoghmoPtsQ8,https://api.spotify.com/v1/tracks/7LbfuQVct78YoghmoPtsQ8,https://api.spotify.com/v1/audio-analysis/7LbfuQVct78YoghmoPtsQ8,265067.0,4.0
Remember When,Wallows,5naar7XewEOAjOywIp6Jjq,0.504,0.708,11.0,-5.896,0.0,0.0343,0.00112,0.000424,0.788,0.51,82.009,audio_features,5naar7XewEOAjOywIp6Jjq,spotify:track:5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/tracks/5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/audio-analysis/5naar7XewEOAjOywIp6Jjq,155147.0,4.0
sex money feelings die - slowed version,Lykke Li,0g4fzRkbLeCDUCoe5iUOcf,0.789,0.534,8.0,-6.347,0.0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,audio_features,0g4fzRkbLeCDUCoe5iUOcf,spotify:track:0g4fzRkbLeCDUCoe5iUOcf,https://api.spotify.com/v1/tracks/0g4fzRkbLeCDUCoe5iUOcf,https://api.spotify.com/v1/audio-analysis/0g4fzRkbLeCDUCoe5iUOcf,139840.0,4.0
Days to Come (feat. Fiora),Seven Lions;Fiora,1FRFgyPNuqfXIRYlCJ1kwR,0.467,0.723,0.0,-7.101,0.0,0.0536,0.117,3.49e-06,0.186,0.207,139.995,audio_features,1FRFgyPNuqfXIRYlCJ1kwR,spotify:track:1FRFgyPNuqfXIRYlCJ1kwR,https://api.spotify.com/v1/tracks/1FRFgyPNuqfXIRYlCJ1kwR,https://api.spotify.com/v1/audio-analysis/1FRFgyPNuqfXIRYlCJ1kwR,284263.0,4.0
I Wish I Missed My Ex,Mahalia,02Gjq3Q12UM5BQoMOuw31r,0.669,0.669,0.0,-4.185,1.0,0.0849,0.274,0.0,0.289,0.546,95.023,audio_features,02Gjq3Q12UM5BQoMOuw31r,spotify:track:02Gjq3Q12UM5BQoMOuw31r,https://api.spotify.com/v1/tracks/02Gjq3Q12UM5BQoMOuw31r,https://api.spotify.com/v1/audio-analysis/02Gjq3Q12UM5BQoMOuw31r,203067.0,4.0
Lost,Kris Allen,1HfxPaJggVwFsvOtHbVzMz,0.589,0.893,0.0,-2.948,1.0,0.0397,0.0273,0.0,0.343,0.94,92.011,audio_features,1HfxPaJggVwFsvOtHbVzMz,spotify:track:1HfxPaJggVwFsvOtHbVzMz,https://api.spotify.com/v1/tracks/1HfxPaJggVwFsvOtHbVzMz,https://api.spotify.com/v1/audio-analysis/1HfxPaJggVwFsvOtHbVzMz,212507.0,4.0
Arcoíris,J Balvin;Mr Eazi,5zzbORcD0GwLY0wQHP1Xs1,0.731,0.787,4.0,-5.26,0.0,0.0721,0.0853,0.0,0.316,0.393,92.971,audio_features,5zzbORcD0GwLY0wQHP1Xs1,spotify:track:5zzbORcD0GwLY0wQHP1Xs1,https://api.spotify.com/v1/tracks/5zzbORcD0GwLY0wQHP1Xs1,https://api.spotify.com/v1/audio-analysis/5zzbORcD0GwLY0wQHP1Xs1,186693.0,4.0
Thug Le,Salim–Sulaiman;Vishal Dadlani;Shweta Pandit;Amitabh Bhattacharya,3Ha9CIfe72XqYwUgp6yiKh,0.834,0.898,3.0,-3.639,0.0,0.0681,0.194,1.69e-05,0.191,0.902,102.016,audio_features,3Ha9CIfe72XqYwUgp6yiKh,spotify:track:3Ha9CIfe72XqYwUgp6yiKh,https://api.spotify.com/v1/tracks/3Ha9CIfe72XqYwUgp6yiKh,https://api.spotify.com/v1/audio-analysis/3Ha9CIfe72XqYwUgp6yiKh,369006.0,4.0
Let Them Know,Mabel,3iEwla99ovgF0Rdla6FZm4,0.725,0.864,9.0,-5.601,1.0,0.0838,0.0121,0.0,0.0796,0.839,124.981,audio_features,3iEwla99ovgF0Rdla6FZm4,spotify:track:3iEwla99ovgF0Rdla6FZm4,https://api.spotify.com/v1/tracks/3iEwla99ovgF0Rdla6FZm4,https://api.spotify.com/v1/audio-analysis/3iEwla99ovgF0Rdla6FZm4,148773.0,4.0
Dicen Que los Hombres No Deben Llorar,Felix Manuel,4GUMoYDVVaeed7qSE2alzZ,0.759,0.911,0.0,-3.192,0.0,0.037,0.337,3.01e-06,0.356,0.97,103.023,audio_features,4GUMoYDVVaeed7qSE2alzZ,spotify:track:4GUMoYDVVaeed7qSE2alzZ,https://api.spotify.com/v1/tracks/4GUMoYDVVaeed7qSE2alzZ,https://api.spotify.com/v1/audio-analysis/4GUMoYDVVaeed7qSE2alzZ,235717.0,4.0
Дежавю,kizaru,2TtTjkAe9hP7I3S0vhvASq,0.454,0.684,8.0,-5.488,1.0,0.0342,0.0237,0.86,0.194,0.0632,107.269,audio_features,2TtTjkAe9hP7I3S0vhvASq,spotify:track:2TtTjkAe9hP7I3S0vhvASq,https://api.spotify.com/v1/tracks/2TtTjkAe9hP7I3S0vhvASq,https://api.spotify.com/v1/audio-analysis/2TtTjkAe9hP7I3S0vhvASq,164826.0,3.0
Give a Little Dub,Dub Pistols;Bunna;Barry Ashworth;Will Hensel,6XUHsYE38CEbYunT983O9G,0.531,0.818,2.0,-5.358,1.0,0.0452,0.0694,0.0096,0.263,0.471,90.767,audio_features,6XUHsYE38CEbYunT983O9G,spotify:track:6XUHsYE38CEbYunT983O9G,https://api.spotify.com/v1/tracks/6XUHsYE38CEbYunT983O9G,https://api.spotify.com/v1/audio-analysis/6XUHsYE38CEbYunT983O9G,248173.0,4.0
Dreams Never End - 2015 Remaster,New Order,32TKQVwtSGCHIqmbmaNdFj,0.606,0.913,9.0,-7.865,1.0,0.0417,0.0154,0.905,0.326,0.817,146.15,audio_features,32TKQVwtSGCHIqmbmaNdFj,spotify:track:32TKQVwtSGCHIqmbmaNdFj,https://api.spotify.com/v1/tracks/32TKQVwtSGCHIqmbmaNdFj,https://api.spotify.com/v1/audio-analysis/32TKQVwtSGCHIqmbmaNdFj,195307.0,4.0
On & Off Loyalty,Shane O,6IVAI5H3hk40jBN1QYBOgC,0.614,0.662,7.0,-8.807,0.0,0.242,0.283,2.77e-05,0.0648,0.307,170.008,audio_features,6IVAI5H3hk40jBN1QYBOgC,spotify:track:6IVAI5H3hk40jBN1QYBOgC,https://api.spotify.com/v1/tracks/6IVAI5H3hk40jBN1QYBOgC,https://api.spotify.com/v1/audio-analysis/6IVAI5H3hk40jBN1QYBOgC,214944.0,4.0
Sanu Ek Pal Chain,Nusrat Fateh Ali Khan,3KMPY8RvRII2du31Cjl8Jg,0.509,0.731,6.0,-4.475,1.0,0.0397,0.451,0.00389,0.411,0.641,147.97,audio_features,3KMPY8RvRII2du31Cjl8Jg,spotify:track:3KMPY8RvRII2du31Cjl8Jg,https://api.spotify.com/v1/tracks/3KMPY8RvRII2du31Cjl8Jg,https://api.spotify.com/v1/audio-analysis/3KMPY8RvRII2du31Cjl8Jg,575936.0,4.0
Blunt Against the Cutting Edge,Napalm Death,64syMK7oo9VPihJBj1IBGH,0.184,0.954,4.0,-7.719,1.0,0.103,1.22e-05,0.804,0.0932,0.222,83.346,audio_features,64syMK7oo9VPihJBj1IBGH,spotify:track:64syMK7oo9VPihJBj1IBGH,https://api.spotify.com/v1/tracks/64syMK7oo9VPihJBj1IBGH,https://api.spotify.com/v1/audio-analysis/64syMK7oo9VPihJBj1IBGH,158200.0,3.0
Tech Power,Extra Terra;Urbanstep,3OPfGZ252zPTSTsUA8fKfC,0.619,0.885,10.0,-4.309,1.0,0.0592,0.0234,0.48,0.111,0.227,100.007,audio_features,3OPfGZ252zPTSTsUA8fKfC,spotify:track:3OPfGZ252zPTSTsUA8fKfC,https://api.spotify.com/v1/tracks/3OPfGZ252zPTSTsUA8fKfC,https://api.spotify.com/v1/audio-analysis/3OPfGZ252zPTSTsUA8fKfC,290406.0,4.0
Snilepisk,Kvelertak,1F033JCa1hWqKzvO6rg4S6,0.133,0.944,0.0,-4.561,1.0,0.129,4.09e-06,0.919,0.32,0.306,86.603,audio_features,1F033JCa1hWqKzvO6rg4S6,spotify:track:1F033JCa1hWqKzvO6rg4S6,https://api.spotify.com/v1/tracks/1F033JCa1hWqKzvO6rg4S6,https://api.spotify.com/v1/audio-analysis/1F033JCa1hWqKzvO6rg4S6,172907.0,1.0
Rasta Words,Horace Andy,4O0iJu6jndkKx49sRf26uW,0.819,0.449,9.0,-11.329,0.0,0.172,0.373,9.72e-06,0.0476,0.734,78.453,audio_features,4O0iJu6jndkKx49sRf26uW,spotify:track:4O0iJu6jndkKx49sRf26uW,https://api.spotify.com/v1/tracks/4O0iJu6jndkKx49sRf26uW,https://api.spotify.com/v1/audio-analysis/4O0iJu6jndkKx49sRf26uW,181773.0,4.0
缺氧,Jill Vidal,7DpDb8R3OxTr3FaiKwhYKB,0.399,0.114,9.0,-22.257,0.0,0.0539,0.982,0.945,0.109,0.171,106.001,audio_features,7DpDb8R3OxTr3FaiKwhYKB,spotify:track:7DpDb8R3OxTr3FaiKwhYKB,https://api.spotify.com/v1/tracks/7DpDb8R3OxTr3FaiKwhYKB,https://api.spotify.com/v1/audio-analysis/7DpDb8R3OxTr3FaiKwhYKB,145625.0,3.0
L'jotsja pesnja,Nikolay Nikitskiy,1B7AyVBFQnmSSrBpRlkWKr,0.551,0.697,5.0,-4.419,0.0,0.0755,0.716,0.000161,0.0977,0.87,149.406,audio_features,1B7AyVBFQnmSSrBpRlkWKr,spotify:track:1B7AyVBFQnmSSrBpRlkWKr,https://api.spotify.com/v1/tracks/1B7AyVBFQnmSSrBpRlkWKr,https://api.spotify.com/v1/audio-analysis/1B7AyVBFQnmSSrBpRlkWKr,123699.0,5.0
"Dies irae, LWV 64/1: Dies irae dies illa",Jean-Baptiste Lully;Chœur De Chambre De Namur;Millenium Orchestra;Cappella Mediterranea;Leonardo García-Alarcón;Sophie Junker;Judith van Wanroij;Matthias Vidal;Thibaut Lenaerts;Alain Buet,3By9jCy6b4dv5XnlhvIWwx,0.272,0.346,0.0,-14.01,0.0,0.0317,0.926,0.931,0.0772,0.24,79.773,audio_features,3By9jCy6b4dv5XnlhvIWwx,spotify:track:3By9jCy6b4dv5XnlhvIWwx,https://api.spotify.com/v1/tracks/3By9jCy6b4dv5XnlhvIWwx,https://api.spotify.com/v1/audio-analysis/3By9jCy6b4dv5XnlhvIWwx,134747.0,4.0
